,yl,xl,method
835,198740,90,DQL
836,198780,90,DQL
837,198740,90,DQL
838,198740,90,DQL
839,198740,90,DQL
840,198740,90,DQL
841,198740,90,DQL
842,198790,90,DQL
843,198740,90,DQL
844,198790,90,DQL
845,198740,90,DQL
846,198740,90,DQL
847,198740,90,DQL
848,198790,90,DQL
849,278250,90,DQL
850,198790,90,DQL
851,278090,90,DQL
852,198790,90,DQL
853,278250,90,DQL
854,198740,90,DQL
855,198790,90,DQL
856,198790,90,DQL
857,198740,90,DQL
858,198740,90,DQL
859,198740,90,DQL
860,198740,90,DQL
861,198790,90,DQL
862,198740,90,DQL
863,198740,90,DQL
864,198790,90,DQL
865,198790,90,DQL
866,198740,90,DQL
867,198740,90,DQL
868,198740,90,DQL
869,158770,90,DQL
870,198710,90,DQL
871,198740,90,DQL
872,198740,90,DQL
873,198790,90,DQL
874,198790,90,DQL
875,198740,90,DQL
876,198790,90,DQL
877,198710,90,DQL
878,198790,90,DQL
879,198790,90,DQL
880,198790,90,DQL
881,198790,90,DQL
882,198740,90,DQL
883,198790,90,DQL
884,258190,90,DQL
885,198790,90,DQL
886,198740,90,DQL
887,198790,90,DQL
888,198790,90,DQL
889,198740,90,DQL
890,198790,90,DQL
891,198740,90,DQL
892,198740,90,DQL
893,258190,90,DQL
894,198790,90,DQL
895,198790,90,DQL
896,198740,90,DQL
897,198790,90,DQL
898,198790,90,DQL
899,198790,90,DQL
