,yl,xl,method
791,28800,30.0,Supervisory
792,77800,30.0,Supervisory
793,101200,30.0,Supervisory
794,120200,30.0,Supervisory
795,50800,30.0,Supervisory
796,157800,30.0,Supervisory
797,158400,30.0,Supervisory
798,51800,30.0,Supervisory
799,136800,30.0,Supervisory
800,91400,30.0,Supervisory
801,62800,30.0,Supervisory
802,37000,30.0,Supervisory
803,60000,30.0,Supervisory
804,-14700,30.0,Supervisory
805,-20500,30.0,Supervisory
806,76700,30.0,Supervisory
807,40700,30.0,Supervisory
808,-28800,30.0,Supervisory
809,122100,30.0,Supervisory
810,67600,30.0,Supervisory
811,138800,30.0,Supervisory
812,-34700,30.0,Supervisory
813,-18200,30.0,Supervisory
814,9800,30.0,Supervisory
815,10700,30.0,Supervisory
816,-14200,30.0,Supervisory
817,-49500,30.0,Supervisory
818,54900,30.0,Supervisory
819,6700,30.0,Supervisory
820,32300,30.0,Supervisory
821,14200,30.0,Supervisory
822,167200,30.0,Supervisory
823,121400,30.0,Supervisory
824,14900,30.0,Supervisory
825,157000,30.0,Supervisory
826,83500,30.0,Supervisory
827,-46500,30.0,Supervisory
828,1800,30.0,Supervisory
829,-6800,30.0,Supervisory
830,2800,30.0,Supervisory
831,60700,30.0,Supervisory
832,5300,30.0,Supervisory
833,10200,30.0,Supervisory
834,163500,30.0,Supervisory
835,-20900,30.0,Supervisory
